date,google flights,isPartial,State
2015-03-01,52,False,MD
2015-04-01,34,False,MD
2015-05-01,36,False,MD
2015-06-01,53,False,MD
2015-07-01,53,False,MD
2015-08-01,31,False,MD
2015-09-01,46,False,MD
2015-10-01,50,False,MD
2015-11-01,39,False,MD
2015-12-01,42,False,MD
2016-01-01,37,False,MD
2016-02-01,46,False,MD
2016-03-01,47,False,MD
2016-04-01,50,False,MD
2016-05-01,41,False,MD
2016-06-01,45,False,MD
2016-07-01,54,False,MD
2016-08-01,57,False,MD
2016-09-01,52,False,MD
2016-10-01,46,False,MD
2016-11-01,55,False,MD
2016-12-01,43,False,MD
2017-01-01,68,False,MD
2017-02-01,60,False,MD
2017-03-01,90,False,MD
2017-04-01,82,False,MD
2017-05-01,74,False,MD
2017-06-01,76,False,MD
2017-07-01,81,False,MD
2017-08-01,64,False,MD
2017-09-01,78,False,MD
2017-10-01,73,False,MD
2017-11-01,71,False,MD
2017-12-01,66,False,MD
2018-01-01,100,False,MD
2018-02-01,80,False,MD
2018-03-01,97,False,MD
2018-04-01,81,False,MD
2018-05-01,74,False,MD
2018-06-01,74,False,MD
2018-07-01,85,False,MD
2018-08-01,80,False,MD
2018-09-01,65,False,MD
2018-10-01,69,False,MD
2018-11-01,76,False,MD
2018-12-01,75,False,MD
2019-01-01,76,False,MD
2011-01-01,2,False,MA
2011-02-01,0,False,MA
2011-03-01,2,False,MA
2011-04-01,1,False,MA
2011-05-01,3,False,MA
2011-06-01,4,False,MA
2011-07-01,3,False,MA
2011-08-01,1,False,MA
2011-09-01,12,False,MA
2011-10-01,6,False,MA
2011-11-01,1,False,MA
2011-12-01,3,False,MA
2012-01-01,3,False,MA
2012-02-01,3,False,MA
2012-03-01,2,False,MA
2012-04-01,4,False,MA
2012-05-01,2,False,MA
2012-06-01,1,False,MA
2012-07-01,4,False,MA
2012-08-01,2,False,MA
2012-09-01,2,False,MA
2012-10-01,4,False,MA
2012-11-01,4,False,MA
2012-12-01,5,False,MA
2013-01-01,5,False,MA
2013-02-01,8,False,MA
2013-03-01,9,False,MA
2013-04-01,6,False,MA
2013-05-01,7,False,MA
2013-06-01,8,False,MA
2013-07-01,10,False,MA
2013-08-01,10,False,MA
2013-09-01,7,False,MA
2013-10-01,9,False,MA
2013-11-01,8,False,MA
2013-12-01,9,False,MA
2014-01-01,12,False,MA
2014-02-01,18,False,MA
2014-03-01,14,False,MA
2014-04-01,15,False,MA
2014-05-01,14,False,MA
2014-06-01,15,False,MA
2014-07-01,21,False,MA
2014-08-01,20,False,MA
2014-09-01,21,False,MA
2014-10-01,19,False,MA
2014-11-01,18,False,MA
2014-12-01,22,False,MA
2015-01-01,22,False,MA
2015-02-01,38,False,MA
2015-03-01,55,False,MA
2015-04-01,34,False,MA
2015-05-01,37,False,MA
2015-06-01,38,False,MA
2015-07-01,31,False,MA
2015-08-01,41,False,MA
2015-09-01,34,False,MA
2015-10-01,34,False,MA
2015-11-01,37,False,MA
2015-12-01,41,False,MA
2016-01-01,40,False,MA
2016-02-01,44,False,MA
2016-03-01,41,False,MA
2016-04-01,46,False,MA
2016-05-01,43,False,MA
2016-06-01,43,False,MA
2016-07-01,35,False,MA
2016-08-01,49,False,MA
2016-09-01,50,False,MA
2016-10-01,49,False,MA
2016-11-01,51,False,MA
2016-12-01,59,False,MA
2017-01-01,67,False,MA
2017-02-01,67,False,MA
2017-03-01,74,False,MA
2017-04-01,77,False,MA
2017-05-01,69,False,MA
2017-06-01,72,False,MA
2017-07-01,72,False,MA
2017-08-01,77,False,MA
2017-09-01,65,False,MA
2017-10-01,70,False,MA
2017-11-01,73,False,MA
2017-12-01,62,False,MA
2018-01-01,100,False,MA
2018-02-01,92,False,MA
2018-03-01,84,False,MA
2018-04-01,81,False,MA
2018-05-01,69,False,MA
2018-06-01,71,False,MA
2018-07-01,71,False,MA
2018-08-01,69,False,MA
2018-09-01,74,False,MA
2018-10-01,77,False,MA
2018-11-01,82,False,MA
2018-12-01,75,False,MA
2019-01-01,88,False,MA
2011-01-01,4,False,MI
2011-02-01,2,False,MI
2011-03-01,5,False,MI
2011-04-01,1,False,MI
2011-05-01,2,False,MI
2011-06-01,3,False,MI
2011-07-01,2,False,MI
2011-08-01,4,False,MI
2011-09-01,9,False,MI
2011-10-01,1,False,MI
2011-11-01,2,False,MI
2011-12-01,3,False,MI
2012-01-01,5,False,MI
2012-02-01,3,False,MI
2012-03-01,4,False,MI
2012-04-01,1,False,MI
2012-05-01,2,False,MI
2012-06-01,4,False,MI
2012-07-01,2,False,MI
2012-08-01,5,False,MI
2012-09-01,1,False,MI
2012-10-01,5,False,MI
2012-11-01,5,False,MI
2012-12-01,1,False,MI
2013-01-01,7,False,MI
2013-02-01,8,False,MI
2013-03-01,13,False,MI
2013-04-01,5,False,MI
2013-05-01,7,False,MI
2013-06-01,6,False,MI
2013-07-01,12,False,MI
2013-08-01,4,False,MI
2013-09-01,10,False,MI
2013-10-01,11,False,MI
2013-11-01,12,False,MI
2013-12-01,9,False,MI
2014-01-01,14,False,MI
2014-02-01,12,False,MI
2014-03-01,13,False,MI
2014-04-01,16,False,MI
2014-05-01,11,False,MI
2014-06-01,17,False,MI
2014-07-01,17,False,MI
2014-08-01,20,False,MI
2014-09-01,14,False,MI
2014-10-01,20,False,MI
2014-11-01,20,False,MI
2014-12-01,27,False,MI
2015-01-01,30,False,MI
2015-02-01,22,False,MI
2015-03-01,40,False,MI
2015-04-01,39,False,MI
2015-05-01,30,False,MI
2015-06-01,30,False,MI
2015-07-01,31,False,MI
2015-08-01,34,False,MI
2015-09-01,38,False,MI
2015-10-01,33,False,MI
2015-11-01,39,False,MI
2015-12-01,45,False,MI
2016-01-01,38,False,MI
2016-02-01,41,False,MI
2016-03-01,41,False,MI
2016-04-01,37,False,MI
2016-05-01,43,False,MI
2016-06-01,36,False,MI
2016-07-01,43,False,MI
2016-08-01,55,False,MI
2016-09-01,43,False,MI
2016-10-01,47,False,MI
2016-11-01,45,False,MI
2016-12-01,50,False,MI
2017-01-01,71,False,MI
2017-02-01,63,False,MI
2017-03-01,71,False,MI
2017-04-01,70,False,MI
2017-05-01,61,False,MI
2017-06-01,71,False,MI
2017-07-01,64,False,MI
2017-08-01,71,False,MI
2017-09-01,68,False,MI
2017-10-01,65,False,MI
2017-11-01,74,False,MI
2017-12-01,66,False,MI
2018-01-01,97,False,MI
2018-02-01,100,False,MI
2018-03-01,90,False,MI
2018-04-01,63,False,MI
2018-05-01,77,False,MI
2018-06-01,71,False,MI
2018-07-01,62,False,MI
2018-08-01,62,False,MI
2018-09-01,66,False,MI
2018-10-01,63,False,MI
2018-11-01,77,False,MI
2018-12-01,76,False,MI
2019-01-01,91,False,MI
2011-01-01,2,False,MN
2011-02-01,1,False,MN
2011-03-01,2,False,MN
2011-04-01,1,False,MN
2011-05-01,2,False,MN
2011-06-01,2,False,MN
2011-07-01,1,False,MN
2011-08-01,1,False,MN
2011-09-01,6,False,MN
2011-10-01,5,False,MN
2011-11-01,1,False,MN
2011-12-01,1,False,MN
2012-01-01,3,False,MN
2012-02-01,4,False,MN
2012-03-01,3,False,MN
2012-04-01,2,False,MN
2012-05-01,4,False,MN
2012-06-01,3,False,MN
2012-07-01,1,False,MN
2012-08-01,0,False,MN
2012-09-01,3,False,MN
2012-10-01,1,False,MN
2012-11-01,3,False,MN
2012-12-01,5,False,MN
2013-01-01,4,False,MN
2013-02-01,4,False,MN
2013-03-01,7,False,MN
2013-04-01,5,False,MN
2013-05-01,6,False,MN
2013-06-01,4,False,MN
2013-07-01,10,False,MN
2013-08-01,7,False,MN
2013-09-01,6,False,MN
2013-10-01,6,False,MN
2013-11-01,6,False,MN
2013-12-01,11,False,MN
2014-01-01,12,False,MN
2014-02-01,11,False,MN
2014-03-01,13,False,MN
2014-04-01,10,False,MN
2014-05-01,11,False,MN
2014-06-01,20,False,MN
2014-07-01,17,False,MN
2014-08-01,12,False,MN
2014-09-01,13,False,MN
2014-10-01,17,False,MN
2014-11-01,20,False,MN
2014-12-01,21,False,MN
2015-01-01,25,False,MN
2015-02-01,24,False,MN
2015-03-01,31,False,MN
2015-04-01,19,False,MN
2015-05-01,24,False,MN
2015-06-01,23,False,MN
2015-07-01,33,False,MN
2015-08-01,31,False,MN
2015-09-01,36,False,MN
2015-10-01,36,False,MN
2015-11-01,41,False,MN
2015-12-01,38,False,MN
2016-01-01,39,False,MN
2016-02-01,46,False,MN
2016-03-01,38,False,MN
2016-04-01,27,False,MN
2016-05-01,33,False,MN
2016-06-01,41,False,MN
2016-07-01,32,False,MN
2016-08-01,34,False,MN
2016-09-01,37,False,MN
2016-10-01,33,False,MN
2016-11-01,41,False,MN
2016-12-01,47,False,MN
2017-01-01,64,False,MN
2017-02-01,58,False,MN
2017-03-01,63,False,MN
2017-04-01,53,False,MN
2017-05-01,53,False,MN
2017-06-01,64,False,MN
2017-07-01,61,False,MN
2017-08-01,58,False,MN
2017-09-01,49,False,MN
2017-10-01,54,False,MN
2017-11-01,68,False,MN
2017-12-01,57,False,MN
2018-01-01,82,False,MN
2018-02-01,79,False,MN
2018-03-01,74,False,MN
2018-04-01,64,False,MN
2018-05-01,62,False,MN
2018-06-01,62,False,MN
2018-07-01,68,False,MN
2018-08-01,57,False,MN
2018-09-01,63,False,MN
2018-10-01,73,False,MN
2018-11-01,72,False,MN
2018-12-01,70,False,MN
2019-01-01,100,False,MN
2011-01-01,0,False,MS
2011-02-01,10,False,MS
2011-03-01,0,False,MS
2011-04-01,0,False,MS
2011-05-01,0,False,MS
2011-06-01,19,False,MS
2011-07-01,0,False,MS
2011-08-01,0,False,MS
2011-09-01,0,False,MS
2011-10-01,8,False,MS
2011-11-01,0,False,MS
2011-12-01,0,False,MS
2012-01-01,0,False,MS
2012-02-01,7,False,MS
2012-03-01,0,False,MS
2012-04-01,7,False,MS
2012-05-01,14,False,MS
2012-06-01,7,False,MS
2012-07-01,0,False,MS
2012-08-01,0,False,MS
2012-09-01,0,False,MS
2012-10-01,0,False,MS
2012-11-01,25,False,MS
2012-12-01,13,False,MS
2013-01-01,6,False,MS
2013-02-01,13,False,MS
2013-03-01,6,False,MS
2013-04-01,12,False,MS
2013-05-01,0,False,MS
2013-06-01,0,False,MS
2013-07-01,9,False,MS
2013-08-01,4,False,MS
2013-09-01,6,False,MS
2013-10-01,16,False,MS
2013-11-01,9,False,MS
2013-12-01,10,False,MS
2014-01-01,7,False,MS
2014-02-01,20,False,MS
2014-03-01,4,False,MS
2014-04-01,17,False,MS
2014-05-01,19,False,MS
2014-06-01,23,False,MS
2014-07-01,19,False,MS
2014-08-01,44,False,MS
2014-09-01,0,False,MS
2014-10-01,17,False,MS
2014-11-01,31,False,MS
2014-12-01,30,False,MS
2015-01-01,11,False,MS
2015-02-01,24,False,MS
2015-03-01,36,False,MS
2015-04-01,69,False,MS
2015-05-01,34,False,MS
2015-06-01,0,False,MS
2015-07-01,58,False,MS
2015-08-01,24,False,MS
2015-09-01,24,False,MS
2015-10-01,39,False,MS
2015-11-01,17,False,MS
2015-12-01,17,False,MS
2016-01-01,43,False,MS
2016-02-01,39,False,MS
2016-03-01,45,False,MS
2016-04-01,27,False,MS
2016-05-01,36,False,MS
2016-06-01,34,False,MS
2016-07-01,8,False,MS
2016-08-01,36,False,MS
2016-09-01,30,False,MS
2016-10-01,26,False,MS
2016-11-01,37,False,MS
2016-12-01,32,False,MS
2017-01-01,34,False,MS
2017-02-01,58,False,MS
2017-03-01,49,False,MS
2017-04-01,49,False,MS
2017-05-01,50,False,MS
2017-06-01,60,False,MS
2017-07-01,56,False,MS
2017-08-01,54,False,MS
2017-09-01,34,False,MS
2017-10-01,59,False,MS
2017-11-01,50,False,MS
2017-12-01,54,False,MS
2018-01-01,88,False,MS
2018-02-01,100,False,MS
2018-03-01,95,False,MS
2018-04-01,88,False,MS
2018-05-01,63,False,MS
2018-06-01,73,False,MS
2018-07-01,54,False,MS
2018-08-01,55,False,MS
2018-09-01,60,False,MS
2018-10-01,78,False,MS
2018-11-01,50,False,MS
2018-12-01,54,False,MS
2019-01-01,70,False,MS
2011-01-01,6,False,MO
2011-02-01,7,False,MO
2011-03-01,4,False,MO
2011-04-01,6,False,MO
2011-05-01,6,False,MO
2011-06-01,2,False,MO
2011-07-01,4,False,MO
2011-08-01,4,False,MO
2011-09-01,16,False,MO
2011-10-01,6,False,MO
2011-11-01,10,False,MO
2011-12-01,0,False,MO
2012-01-01,5,False,MO
2012-02-01,6,False,MO
2012-03-01,5,False,MO
2012-04-01,9,False,MO
2012-05-01,5,False,MO
2012-06-01,9,False,MO
2012-07-01,5,False,MO
2012-08-01,6,False,MO
2012-09-01,9,False,MO
2012-10-01,9,False,MO
2012-11-01,6,False,MO
2012-12-01,11,False,MO
2013-01-01,10,False,MO
2013-02-01,13,False,MO
2013-03-01,11,False,MO
2013-04-01,7,False,MO
2013-05-01,8,False,MO
2013-06-01,16,False,MO
2013-07-01,8,False,MO
2013-08-01,8,False,MO
2013-09-01,6,False,MO
2013-10-01,12,False,MO
2013-11-01,10,False,MO
2013-12-01,11,False,MO
2014-01-01,19,False,MO
2014-02-01,21,False,MO
2014-03-01,23,False,MO
2014-04-01,15,False,MO
2014-05-01,20,False,MO
2014-06-01,21,False,MO
2014-07-01,25,False,MO
2014-08-01,26,False,MO
2014-09-01,26,False,MO
2014-10-01,20,False,MO
2014-11-01,26,False,MO
2014-12-01,23,False,MO
2015-01-01,22,False,MO
2015-02-01,33,False,MO
2015-03-01,42,False,MO
2015-04-01,43,False,MO
2015-05-01,48,False,MO
2015-06-01,32,False,MO
2015-07-01,52,False,MO
2015-08-01,39,False,MO
2015-09-01,42,False,MO
2015-10-01,32,False,MO
2015-11-01,35,False,MO
2015-12-01,39,False,MO
2016-01-01,41,False,MO
2016-02-01,46,False,MO
2016-03-01,47,False,MO
2016-04-01,47,False,MO
2016-05-01,42,False,MO
2016-06-01,39,False,MO
2016-07-01,40,False,MO
2016-08-01,38,False,MO
2016-09-01,40,False,MO
2016-10-01,44,False,MO
2016-11-01,42,False,MO
2016-12-01,60,False,MO
2017-01-01,60,False,MO
2017-02-01,58,False,MO
2017-03-01,67,False,MO
2017-04-01,60,False,MO
2017-05-01,78,False,MO
2017-06-01,66,False,MO
2017-07-01,67,False,MO
2017-08-01,64,False,MO
2017-09-01,64,False,MO
2017-10-01,60,False,MO
2017-11-01,53,False,MO
2017-12-01,73,False,MO
2018-01-01,79,False,MO
2018-02-01,100,False,MO
2018-03-01,85,False,MO
2018-04-01,60,False,MO
2018-05-01,75,False,MO
2018-06-01,86,False,MO
2018-07-01,65,False,MO
2018-08-01,83,False,MO
2018-09-01,77,False,MO
2018-10-01,72,False,MO
2018-11-01,52,False,MO
2018-12-01,74,False,MO
2019-01-01,87,False,MO
2011-01-01,0,False,MT
2011-02-01,0,False,MT
2011-03-01,0,False,MT
2011-04-01,0,False,MT
2011-05-01,6,False,MT
2011-06-01,0,False,MT
2011-07-01,14,False,MT
2011-08-01,0,False,MT
2011-09-01,6,False,MT
2011-10-01,0,False,MT
2011-11-01,0,False,MT
2011-12-01,0,False,MT
2012-01-01,5,False,MT
2012-02-01,5,False,MT
2012-03-01,5,False,MT
2012-04-01,0,False,MT
2012-05-01,0,False,MT
2012-06-01,6,False,MT
2012-07-01,11,False,MT
2012-08-01,0,False,MT
2012-09-01,26,False,MT
2012-10-01,9,False,MT
2012-11-01,19,False,MT
2012-12-01,0,False,MT
2013-01-01,0,False,MT
2013-02-01,5,False,MT
2013-03-01,4,False,MT
2013-04-01,13,False,MT
2013-05-01,13,False,MT
2013-06-01,5,False,MT
2013-07-01,14,False,MT
2013-08-01,18,False,MT
2013-09-01,17,False,MT
2013-10-01,24,False,MT
2013-11-01,12,False,MT
2013-12-01,8,False,MT
2014-01-01,15,False,MT
2014-02-01,33,False,MT
2014-03-01,23,False,MT
2014-04-01,24,False,MT
2014-05-01,17,False,MT
2014-06-01,24,False,MT
2014-07-01,18,False,MT
2014-08-01,18,False,MT
2014-09-01,34,False,MT
2014-10-01,20,False,MT
2014-11-01,12,False,MT
2014-12-01,17,False,MT
2015-01-01,24,False,MT
2015-02-01,59,False,MT
2015-03-01,31,False,MT
2015-04-01,27,False,MT
2015-05-01,51,False,MT
2015-06-01,25,False,MT
2015-07-01,47,False,MT
2015-08-01,26,False,MT
2015-09-01,33,False,MT
2015-10-01,62,False,MT
2015-11-01,84,False,MT
2015-12-01,14,False,MT
2016-01-01,51,False,MT
2016-02-01,26,False,MT
2016-03-01,49,False,MT
2016-04-01,35,False,MT
2016-05-01,45,False,MT
2016-06-01,24,False,MT
2016-07-01,20,False,MT
2016-08-01,52,False,MT
2016-09-01,43,False,MT
2016-10-01,49,False,MT
2016-11-01,67,False,MT
2016-12-01,29,False,MT
2017-01-01,62,False,MT
2017-02-01,70,False,MT
2017-03-01,82,False,MT
2017-04-01,77,False,MT
2017-05-01,56,False,MT
2017-06-01,41,False,MT
2017-07-01,48,False,MT
2017-08-01,75,False,MT
2017-09-01,68,False,MT
2017-10-01,69,False,MT
2017-11-01,68,False,MT
2017-12-01,76,False,MT
2018-01-01,73,False,MT
2018-02-01,78,False,MT
2018-03-01,77,False,MT
2018-04-01,100,False,MT
2018-05-01,50,False,MT
2018-06-01,71,False,MT
2018-07-01,68,False,MT
2018-08-01,67,False,MT
2018-09-01,59,False,MT
2018-10-01,77,False,MT
2018-11-01,66,False,MT
2018-12-01,46,False,MT
2019-01-01,97,False,MT
2011-01-01,5,False,NE
2011-02-01,0,False,NE
2011-03-01,0,False,NE
2011-04-01,5,False,NE
2011-05-01,0,False,NE
2011-06-01,12,False,NE
2011-07-01,0,False,NE
2011-08-01,5,False,NE
2011-09-01,5,False,NE
2011-10-01,5,False,NE
2011-11-01,9,False,NE
2011-12-01,6,False,NE
2012-01-01,5,False,NE
2012-02-01,12,False,NE
2012-03-01,3,False,NE
2012-04-01,0,False,NE
2012-05-01,5,False,NE
2012-06-01,0,False,NE
2012-07-01,0,False,NE
2012-08-01,0,False,NE
2012-09-01,13,False,NE
2012-10-01,12,False,NE
2012-11-01,8,False,NE
2012-12-01,8,False,NE
2013-01-01,0,False,NE
2013-02-01,4,False,NE
2013-03-01,14,False,NE
2013-04-01,7,False,NE
2013-05-01,4,False,NE
2013-06-01,4,False,NE
2013-07-01,11,False,NE
2013-08-01,17,False,NE
2013-09-01,0,False,NE
2013-10-01,9,False,NE
2013-11-01,7,False,NE
2013-12-01,10,False,NE
2014-01-01,24,False,NE
2014-02-01,26,False,NE
2014-03-01,20,False,NE
2014-04-01,17,False,NE
2014-05-01,34,False,NE
2014-06-01,38,False,NE
2014-07-01,39,False,NE
2014-08-01,24,False,NE
2014-09-01,26,False,NE
2014-10-01,37,False,NE
2014-11-01,22,False,NE
2014-12-01,22,False,NE
2015-01-01,33,False,NE
2015-02-01,31,False,NE
2015-03-01,33,False,NE
2015-04-01,53,False,NE
2015-05-01,34,False,NE
2015-06-01,34,False,NE
2015-07-01,56,False,NE
2015-08-01,33,False,NE
2015-09-01,49,False,NE
2015-10-01,32,False,NE
2015-11-01,43,False,NE
2015-12-01,29,False,NE
2016-01-01,42,False,NE
2016-02-01,40,False,NE
2016-03-01,37,False,NE
2016-04-01,21,False,NE
2016-05-01,40,False,NE
2016-06-01,42,False,NE
2016-07-01,47,False,NE
2016-08-01,24,False,NE
2016-09-01,36,False,NE
2016-10-01,36,False,NE
2016-11-01,55,False,NE
2016-12-01,45,False,NE
2017-01-01,54,False,NE
2017-02-01,67,False,NE
2017-03-01,68,False,NE
2017-04-01,51,False,NE
2017-05-01,44,False,NE
2017-06-01,53,False,NE
2017-07-01,62,False,NE
2017-08-01,54,False,NE
2017-09-01,81,False,NE
2017-10-01,33,False,NE
2017-11-01,55,False,NE
2017-12-01,66,False,NE
2018-01-01,100,False,NE
2018-02-01,90,False,NE
2018-03-01,89,False,NE
2018-04-01,68,False,NE
2018-05-01,61,False,NE
2018-06-01,50,False,NE
2018-07-01,68,False,NE
2018-08-01,66,False,NE
2018-09-01,60,False,NE
2018-10-01,39,False,NE
2018-11-01,64,False,NE
2018-12-01,59,False,NE
2019-01-01,74,False,NE
2011-01-01,3,False,NV
2011-02-01,0,False,NV
2011-03-01,9,False,NV
2011-04-01,0,False,NV
2011-05-01,0,False,NV
2011-06-01,0,False,NV
2011-07-01,9,False,NV
2011-08-01,0,False,NV
2011-09-01,6,False,NV
2011-10-01,8,False,NV
2011-11-01,8,False,NV
2011-12-01,0,False,NV
2012-01-01,4,False,NV
2012-02-01,8,False,NV
2012-03-01,2,False,NV
2012-04-01,2,False,NV
2012-05-01,4,False,NV
2012-06-01,12,False,NV
2012-07-01,7,False,NV
2012-08-01,5,False,NV
2012-09-01,2,False,NV
2012-10-01,0,False,NV
2012-11-01,5,False,NV
2012-12-01,2,False,NV
2013-01-01,5,False,NV
2013-02-01,11,False,NV
2013-03-01,15,False,NV
2013-04-01,8,False,NV
2013-05-01,14,False,NV
2013-06-01,6,False,NV
2013-07-01,7,False,NV
2013-08-01,14,False,NV
2013-09-01,11,False,NV
2013-10-01,7,False,NV
2013-11-01,15,False,NV
2013-12-01,10,False,NV
2014-01-01,18,False,NV
2014-02-01,22,False,NV
2014-03-01,12,False,NV
2014-04-01,17,False,NV
2014-05-01,19,False,NV
2014-06-01,19,False,NV
2014-07-01,15,False,NV
2014-08-01,16,False,NV
2014-09-01,22,False,NV
2014-10-01,15,False,NV
2014-11-01,25,False,NV
2014-12-01,15,False,NV
2015-01-01,27,False,NV
2015-02-01,29,False,NV
2015-03-01,32,False,NV
2015-04-01,17,False,NV
2015-05-01,31,False,NV
2015-06-01,33,False,NV
2015-07-01,38,False,NV
2015-08-01,35,False,NV
2015-09-01,41,False,NV
2015-10-01,31,False,NV
2015-11-01,26,False,NV
2015-12-01,45,False,NV
2016-01-01,48,False,NV
2016-02-01,56,False,NV
2016-03-01,43,False,NV
2016-04-01,51,False,NV
2016-05-01,49,False,NV
2016-06-01,43,False,NV
2016-07-01,45,False,NV
2016-08-01,40,False,NV
2016-09-01,50,False,NV
2016-10-01,34,False,NV
2016-11-01,66,False,NV
2016-12-01,57,False,NV
2017-01-01,62,False,NV
2017-02-01,72,False,NV
2017-03-01,56,False,NV
2017-04-01,64,False,NV
2017-05-01,68,False,NV
2017-06-01,77,False,NV
2017-07-01,71,False,NV
2017-08-01,56,False,NV
2017-09-01,86,False,NV
2017-10-01,62,False,NV
2017-11-01,77,False,NV
2017-12-01,81,False,NV
2018-01-01,91,False,NV
2018-02-01,83,False,NV
2018-03-01,100,False,NV
2018-04-01,74,False,NV
2018-05-01,96,False,NV
2018-06-01,75,False,NV
2018-07-01,76,False,NV
2018-08-01,77,False,NV
2018-09-01,73,False,NV
2018-10-01,72,False,NV
2018-11-01,79,False,NV
2018-12-01,62,False,NV
2019-01-01,97,False,NV
2011-01-01,0,False,NH
2011-02-01,6,False,NH
2011-03-01,0,False,NH
2011-04-01,0,False,NH
2011-05-01,0,False,NH
2011-06-01,12,False,NH
2011-07-01,12,False,NH
2011-08-01,0,False,NH
2011-09-01,12,False,NH
2011-10-01,6,False,NH
2011-11-01,6,False,NH
2011-12-01,0,False,NH
2012-01-01,0,False,NH
2012-02-01,0,False,NH
2012-03-01,21,False,NH
2012-04-01,5,False,NH
2012-05-01,10,False,NH
2012-06-01,0,False,NH
2012-07-01,0,False,NH
2012-08-01,5,False,NH
2012-09-01,5,False,NH
2012-10-01,0,False,NH
2012-11-01,14,False,NH
2012-12-01,16,False,NH
2013-01-01,15,False,NH
2013-02-01,19,False,NH
2013-03-01,4,False,NH
2013-04-01,9,False,NH
2013-05-01,4,False,NH
2013-06-01,9,False,NH
2013-07-01,5,False,NH
2013-08-01,22,False,NH
2013-09-01,13,False,NH
2013-10-01,20,False,NH
2013-11-01,21,False,NH
2013-12-01,12,False,NH
2014-01-01,18,False,NH
2014-02-01,16,False,NH
2014-03-01,23,False,NH
2014-04-01,0,False,NH
2014-05-01,30,False,NH
2014-06-01,10,False,NH
2014-07-01,20,False,NH
2014-08-01,15,False,NH
2014-09-01,43,False,NH
2014-10-01,23,False,NH
2014-11-01,44,False,NH
2014-12-01,34,False,NH
2015-01-01,48,False,NH
2015-02-01,25,False,NH
2015-03-01,14,False,NH
2015-04-01,20,False,NH
2015-05-01,32,False,NH
2015-06-01,11,False,NH
2015-07-01,47,False,NH
2015-08-01,58,False,NH
2015-09-01,87,False,NH
2015-10-01,43,False,NH
2015-11-01,74,False,NH
2015-12-01,34,False,NH
2016-01-01,29,False,NH
2016-02-01,48,False,NH
2016-03-01,28,False,NH
2016-04-01,51,False,NH
2016-05-01,42,False,NH
2016-06-01,77,False,NH
2016-07-01,53,False,NH
2016-08-01,57,False,NH
2016-09-01,61,False,NH
2016-10-01,49,False,NH
2016-11-01,44,False,NH
2016-12-01,49,False,NH
2017-01-01,73,False,NH
2017-02-01,45,False,NH
2017-03-01,68,False,NH
2017-04-01,53,False,NH
2017-05-01,56,False,NH
2017-06-01,42,False,NH
2017-07-01,58,False,NH
2017-08-01,74,False,NH
2017-09-01,88,False,NH
2017-10-01,50,False,NH
2017-11-01,72,False,NH
2017-12-01,62,False,NH
2018-01-01,85,False,NH
2018-02-01,100,False,NH
2018-03-01,70,False,NH
2018-04-01,61,False,NH
2018-05-01,79,False,NH
2018-06-01,63,False,NH
2018-07-01,51,False,NH
2018-08-01,75,False,NH
2018-09-01,41,False,NH
2018-10-01,61,False,NH
2018-11-01,72,False,NH
2018-12-01,34,False,NH
2019-01-01,90,False,NH
2011-01-01,1,False,NJ
2011-02-01,3,False,NJ
2011-03-01,3,False,NJ
2011-04-01,0,False,NJ
2011-05-01,2,False,NJ
2011-06-01,4,False,NJ
2011-07-01,2,False,NJ
2011-08-01,1,False,NJ
2011-09-01,7,False,NJ
2011-10-01,6,False,NJ
2011-11-01,3,False,NJ
2011-12-01,3,False,NJ
2012-01-01,5,False,NJ
2012-02-01,5,False,NJ
2012-03-01,5,False,NJ
2012-04-01,3,False,NJ
2012-05-01,3,False,NJ
2012-06-01,3,False,NJ
2012-07-01,6,False,NJ
2012-08-01,6,False,NJ
2012-09-01,4,False,NJ
2012-10-01,5,False,NJ
2012-11-01,4,False,NJ
2012-12-01,2,False,NJ
2013-01-01,9,False,NJ
2013-02-01,3,False,NJ
2013-03-01,6,False,NJ
2013-04-01,8,False,NJ
2013-05-01,7,False,NJ
2013-06-01,8,False,NJ
2013-07-01,6,False,NJ
2013-08-01,5,False,NJ
2013-09-01,9,False,NJ
2013-10-01,8,False,NJ
2013-11-01,10,False,NJ
2013-12-01,9,False,NJ
2014-01-01,9,False,NJ
2014-02-01,12,False,NJ
2014-03-01,14,False,NJ
2014-04-01,14,False,NJ
2014-05-01,18,False,NJ
2014-06-01,19,False,NJ
2014-07-01,15,False,NJ
2014-08-01,21,False,NJ
2014-09-01,19,False,NJ
2014-10-01,16,False,NJ
2014-11-01,16,False,NJ
2014-12-01,15,False,NJ
2015-01-01,25,False,NJ
2015-02-01,26,False,NJ
2015-03-01,33,False,NJ
2015-04-01,40,False,NJ
2015-05-01,33,False,NJ
2015-06-01,28,False,NJ
2015-07-01,40,False,NJ
2015-08-01,39,False,NJ
2015-09-01,37,False,NJ
2015-10-01,30,False,NJ
2015-11-01,33,False,NJ
2015-12-01,37,False,NJ
2016-01-01,42,False,NJ
2016-02-01,39,False,NJ
2016-03-01,38,False,NJ
2016-04-01,38,False,NJ
2016-05-01,37,False,NJ
2016-06-01,38,False,NJ
2016-07-01,43,False,NJ
2016-08-01,42,False,NJ
2016-09-01,38,False,NJ
2016-10-01,45,False,NJ
2016-11-01,47,False,NJ
2016-12-01,45,False,NJ
2017-01-01,64,False,NJ
